n1_total,y_CO_1,y_H2O_1,n2_total,T1,T_reactor_in,P_R,T_flash,T4,Q1_MW,Q2_MW,T_reactor_out,X_CO,T3,P3,n3_total,y_CO_3,y_H2_3,y_MeOH_3,y_H2O_3,P4,n4_total,x_CO_4,x_H2_4,x_MeOH_4,x_H2O_4,MeOH_recovery,MeOH_purity_stream4
930.086482,0.330049339,0.00123631611,154.704769,293.525109,471.5211,73.0655076,349.972667,311.47062,1.56489596,-0.0142349132,616.433435,0.152975829,349.972667,73.0655076,963.396537,0.269862174,0.708677575,0.0212595552,0.000200695702,73.0655076,27.4753788,0.00110925361,0.000367035564,0.963709583,0.0348141281,0.563851644,0.963709583
1335.35982,0.374053363,0.0346720948,173.201522,306.151061,489.804682,56.4306333,298.344675,296.344675,2.27887491,-0.0021612911,606.039049,0.105778332,298.344675,56.4306333,1306.00814,0.341895666,0.656246386,0.00158869292,0.000269255445,56.4306333,96.8815278,0.00146026,0.00031990846,0.523949107,0.474270725,0.960730329,0.523949107
1391.52064,0.302375266,0.000791330871,257.152778,298.669304,478.417044,76.7950363,335.773775,296.017004,2.41346492,-0.0278887676,619.532038,0.16520644,335.773775,76.7950363,1456.47231,0.241123272,0.746847812,0.0119724537,5.64622061e-05,76.7950363,53.1761163,0.00112004147,0.000426680284,0.979292089,0.0191611888,0.749145147,0.979292089
928.076446,0.359101687,0.0151795767,77.7200144,296.400145,503.058698,54.6655332,358.777723,337.233171,1.69595846,-0.00546539255,609.289562,0.0963107912,358.777723,54.6655332,920.330823,0.327225192,0.645674268,0.0221570301,0.00494351053,54.6655332,21.2699066,0.000964858937,0.000243272023,0.55035819,0.448433679,0.36469925,0.55035819
1344.58617,0.358628618,0.0237430975,22.1765686,314.452618,524.016966,50.153438,313.980257,311.980257,2.34984647,-0.00139769874,610.227294,0.073655144,313.980257,50.153438,1233.66512,0.362021168,0.633543908,0.00366649704,0.000768426957,50.153438,62.063558,0.0012432612,0.000256758795,0.499388102,0.499111878,0.872646186,0.499388102
969.846501,0.323401272,0.0253557867,301.634503,297.112767,539.088015,54.8713156,318.097513,316.097513,2.51884104,-0.00111539974,617.863934,0.0962643835,318.097513,54.8713156,1162.09159,0.24388138,0.751091889,0.00418540453,0.000841325937,54.8713156,49.0028427,0.000893943005,0.000327585812,0.516897791,0.48188068,0.838910424,0.516897791
898.182107,0.30266749,0.0105747809,271.979831,295.41685,501.519658,56.374531,324.395088,288.816456,1.962258,-0.0165449037,608.6089,0.138391503,324.395088,56.374531,1056.73835,0.221623452,0.769875414,0.00795531848,0.000545816237,56.374531,38.1799797,0.000804602991,0.000336657385,0.765194549,0.233664191,0.776547385,0.765194549
940.545722,0.252374189,0.021501739,376.679463,311.186528,504.502209,71.5822467,329.547491,322.916292,2.12316859,-0.00446356544,616.281158,0.186445394,329.547491,71.5822467,1172.92627,0.164607018,0.827924427,0.00665253724,0.000816017746,71.5822467,55.7860278,0.000737187083,0.000450928979,0.653452288,0.345359595,0.823688143,0.653452288
979.426473,0.322283138,0.0290636926,236.645425,299.960075,478.697383,52.6531156,335.559063,303.848633,1.77961726,-0.0221631926,599.831243,0.140473322,335.559063,52.6531156,1067.07505,0.25421171,0.734020165,0.00990028254,0.00186784207,52.6531156,60.3152957,0.00081054665,0.000287740121,0.55999775,0.438903963,0.761746504,0.55999775
1460.54409,0.372729251,0.0119704124,41.9773846,293.917553,476.865247,51.1006108,300.769393,298.769393,2.2379178,-0.00165630524,599.835261,0.101820852,300.769393,51.1006108,1322.62653,0.369613337,0.627366628,0.00283933349,0.000180701093,51.1006108,69.0349511,0.00140654693,0.000273966378,0.748528406,0.249791081,0.932250085,0.748528406
1310.08923,0.328266577,0.00253682846,109.339426,303.086163,492.731893,57.9600678,356.486162,297.00077,2.19769285,-0.00927506817,610.270132,0.116168086,356.486162,57.9600678,1307.46778,0.290705725,0.677741554,0.0302628075,0.00128991365,57.9600678,12.0427259,0.000918659782,0.000272690862,0.862880029,0.13592862,0.207998807,0.862880029
1129.09855,0.291667265,0.00389526244,53.652238,308.528404,500.636294,63.2128872,344.968416,332.039922,1.85789562,-0.00422745778,615.747011,0.123837197,344.968416,63.2128872,1076.31654,0.268057369,0.713042173,0.018127848,0.000772609684,63.2128872,24.8698432,0.000977261385,0.000324839261,0.855288769,0.143409131,0.521573073,0.855288769
837.206229,0.34894564,0.0152148021,305.16369,316.901152,518.111575,67.6318427,322.022018,320.022018,1.92662742,-0.00103261533,622.19552,0.122194581,322.022018,67.6318427,1028.69502,0.249243043,0.744710654,0.00554616256,0.000500140569,67.6318427,42.2791798,0.00110046636,0.000394248351,0.709392889,0.289112396,0.840177816,0.709392889
1425.54365,0.296530984,0.024493925,314.909578,301.657079,537.746981,78.0985813,336.694594,317.727179,3.37733179,-0.0159374902,633.301085,0.118392286,336.694594,78.0985813,1568.0899,0.237607936,0.754225619,0.00679624569,0.00137019918,78.0985813,72.270264,0.00111697515,0.000436784084,0.545029276,0.453416965,0.787055698,0.545029276
1543.35461,0.309699864,0.0396520529,329.995533,298.233034,493.29418,70.1783984,344.012459,294.36916,2.99326059,-0.0628499493,615.9334,0.144831886,344.012459,70.1783984,1622.74538,0.251817438,0.736826494,0.00897580605,0.0023802625,70.1783984,112.152231,0.00102415491,0.00037386578,0.487380594,0.511221385,0.789596521,0.487380594
986.88323,0.358206473,0.00456020371,84.0370745,318.30788,479.03242,54.5255474,329.812911,320.607567,1.41623551,-0.00393903143,604.210456,0.113562173,329.812911,54.5255474,957.620363,0.32719233,0.660609023,0.0118061273,0.000392519644,54.5255474,33.0096763,0.00111452768,0.000273799366,0.873663348,0.124948325,0.718377115,0.873663348
1258.58861,0.368373343,0.0161119112,302.655398,300.748644,513.775606,52.4579552,313.303702,303.262794,2.72425991,-0.00694870555,610.106211,0.0975180902,313.303702,52.4579552,1412.296,0.29622374,0.69878633,0.00451425334,0.000475676389,52.4579552,58.5232822,0.00106844227,0.000297028702,0.663614495,0.335020034,0.858988517,0.663614495
1297.28664,0.273801534,0.0399117653,63.297845,315.860498,488.089218,78.3766004,354.95092,333.722742,1.93114273,-0.0215791113,619.813951,0.15207415,354.95092,78.3766004,1163.93334,0.258677874,0.726450558,0.0113248276,0.00354674075,78.3766004,88.6179532,0.00111347251,0.000397171225,0.460801127,0.537688229,0.755976031,0.460801127
836.848903,0.386731071,0.0359805792,81.9248954,296.359003,492.737058,78.8962244,351.146159,287.940879,1.47545364,-0.039713965,622.445419,0.110791316,351.146159,78.8962244,791.579035,0.363438737,0.623180672,0.0105634699,0.00281712182,78.8962244,55.4827635,0.00160389383,0.00034718297,0.495544507,0.502504416,0.766794364,0.495544507
1144.10056,0.334799696,0.0165888168,220.720377,305.995843,490.940244,58.3346311,320.526918,318.526918,2.07508521,-0.00144381765,608.820942,0.126115958,320.526918,58.3346311,1208.61973,0.276905218,0.716653431,0.00587050645,0.000570844848,58.3346311,59.5851522,0.00106373774,0.000329141808,0.691662527,0.306944594,0.853125652,0.691662527
1397.47775,0.322296989,0.00318030346,360.165351,290.971302,509.870221,75.4950508,298.766987,296.766987,3.11643511,-0.00156826928,626.017265,0.135670457,298.766987,75.4950508,1573.18996,0.247401001,0.750419673,0.00214859063,3.07349092e-05,75.4950508,62.2404129,0.00140963615,0.000488476323,0.927471709,0.0706301786,0.944684301,0.927471709
1590.28708,0.33100258,0.00779999069,149.94821,312.377481,509.28747,73.6796726,320.339567,315.606774,2.81544854,-0.00382157025,625.447603,0.115034039,320.339567,73.6796726,1554.88718,0.299534908,0.694783972,0.00540911142,0.000272008665,73.6796726,64.2427721,0.00145494831,0.000403331242,0.811641649,0.186500072,0.861103427,0.811641649
1215.70805,0.304482663,0.029822803,86.1630116,304.028945,511.035274,54.6432537,339.986302,337.109244,2.21219235,-0.00200527328,609.869175,0.104828774,339.986302,54.6432537,1163.07793,0.284849399,0.703159003,0.00928139271,0.00271020529,54.6432537,61.1858674,0.000920869782,0.000281654762,0.457763359,0.541034116,0.721804824,0.457763359
950.179458,0.385623555,0.0114658953,321.510609,298.3995,537.732501,68.7736501,345.181443,303.974349,2.48942103,-0.0142334297,629.509538,0.0956138865,345.181443,68.7736501,1173.19888,0.282429299,0.70261392,0.0133687814,0.00158799936,68.7736501,28.4231125,0.00111903331,0.000347997173,0.680776808,0.317756162,0.552314219,0.680776808
1162.81044,0.302988997,0.00202269814,92.3087933,298.38381,523.584562,50.465388,351.822773,317.973991,2.30696649,-0.00043725818,611.676643,0.0941705138,351.822773,50.465388,1187.75623,0.268691471,0.70224184,0.0272567073,0.00180998206,50.465388,1.00692529,0.000755976936,0.000249699179,0.798187925,0.200806399,0.024224325,0.798187925
1203.94054,0.342361484,0.0147511696,330.360915,314.427438,509.571501,61.6066955,296.112751,294.112751,2.49120424,-0.00151976888,615.926637,0.118875754,296.112751,61.6066955,1372.0679,0.264639849,0.733445204,0.00179042258,0.000124524381,61.6066955,64.2364483,0.00125281823,0.000394301373,0.724541429,0.273811451,0.949864202,0.724541429
1151.00563,0.262647772,0.00577091921,217.380763,309.135206,502.701511,55.9609971,349.408482,290.312916,2.18152716,-0.0149651856,608.20874,0.143309034,349.408482,55.9609971,1261.40739,0.205304225,0.771187406,0.021859013,0.00164935598,55.9609971,20.3317589,0.000648129808,0.000306474195,0.774674711,0.224370685,0.363554556,0.774674711
1565.09762,0.266946541,0.030671737,185.545966,291.808165,476.032824,62.6603789,357.108332,319.912935,2.62665876,-0.0363652132,606.230072,0.164206775,357.108332,62.6603789,1529.26732,0.228296764,0.750427457,0.0168643089,0.00441146933,62.6603789,84.165946,0.000777663112,0.000325784422,0.508698928,0.490197625,0.62408024,0.508698928
970.786825,0.316817123,0.030993985,148.657153,314.631667,529.233705,60.2450352,296.28081,294.28081,1.99127572,-0.00130241203,619.274218,0.0988462064,296.28081,60.2450352,999.54733,0.277210298,0.721295003,0.0012573715,0.000237327473,60.2450352,59.0939966,0.00128184754,0.000378908298,0.493189246,0.505149998,0.958659621,0.493189246
1324.71635,0.387701617,0.0374467258,143.829953,291.981941,509.520392,66.9820013,322.815427,320.815427,2.60996347,-0.00206909691,618.592888,0.0940237448,322.815427,66.9820013,1280.05296,0.363390583,0.631797922,0.00385477186,0.000956723341,66.9820013,91.9131559,0.00158177782,0.000330249021,0.47170377,0.526384204,0.897819373,0.47170377
1248.20299,0.394964445,0.0211219939,245.695814,315.018701,484.404314,73.8391128,317.287433,300.278858,2.10041662,-0.0164156169,618.857464,0.122177444,317.287433,73.8391128,1292.27476,0.334780327,0.660881862,0.0039414985,0.000396311935,73.8391128,81.1581055,0.00165929528,0.000389126898,0.679408017,0.318543561,0.91543669,0.679408017
1432.05975,0.366510798,0.0013183824,57.3258425,312.765542,479.143271,69.7521635,290.451761,288.451761,2.02412703,-0.00153177492,616.299793,0.116276427,290.451761,69.7521635,1306.30623,0.354981933,0.6434546,0.00155476546,8.70159352e-06,69.7521635,61.0204213,0.00197933878,0.000402107792,0.966864334,0.0307542192,0.966720998,0.966864334
1272.3089,0.307428562,0.00443510103,3.10626224,297.916859,481.255827,58.6548395,339.244509,333.055328,1.90421399,-0.00287048915,608.020284,0.123764799,339.244509,58.6548395,1143.24481,0.299758468,0.683841363,0.0157713373,0.000628831652,58.6548395,35.3506161,0.00104423334,0.000294783708,0.85937317,0.139287813,0.627544976,0.85937317
986.099642,0.30265285,0.0167746598,316.346486,290.58042,499.158548,56.0430837,314.92295,299.852053,2.19869608,-0.00950137136,607.244128,0.141760492,314.92295,56.0430837,1164.99011,0.219824797,0.77496335,0.00477248684,0.000439366657,56.0430837,52.840356,0.000838768553,0.000349618905,0.695452033,0.30335958,0.86858462,0.695452033
1536.46804,0.403925244,0.031784692,356.037587,317.820865,502.62471,79.4017922,295.188975,280.814618,2.92084933,-0.0189412774,625.960126,0.113044141,295.188975,79.4017922,1634.86772,0.336552316,0.662244808,0.00106465974,0.000138215495,79.4017922,117.323391,0.00206652983,0.000460805326,0.583146086,0.414326579,0.975190337,0.583146086
958.731523,0.336130925,0.0397819648,69.9583669,300.508336,490.966442,77.0810589,355.449406,300.078495,1.60654428,-0.0404949415,620.65693,0.124717266,355.449406,77.0810589,883.459984,0.319177557,0.665434311,0.0117062113,0.00368192014,77.0810589,64.8473044,0.00134798257,0.000357233186,0.460301804,0.53799298,0.742681398,0.460301804
1471.28691,0.397130584,0.0331086834,39.1707389,305.224636,486.79686,50.0636448,339.757497,317.513016,2.24620461,-0.020740942,598.889057,0.0873704668,339.757497,50.0636448,1325.64567,0.402177175,0.58487316,0.0100167092,0.00293295564,50.0636448,82.7120716,0.00119262083,0.000214810377,0.45666064,0.541931928,0.739889934,0.45666064
1323.45248,0.433867227,0.0308485482,300.646341,292.230047,501.717814,51.6694268,300.732114,298.732114,2.7674432,-0.00198544141,605.283676,0.0882353032,300.732114,51.6694268,1434.5033,0.364874559,0.632773043,0.00202598283,0.000326415563,51.6694268,88.2656288,0.0014043169,0.000279449266,0.541078869,0.457237365,0.942637281,0.541078869
1346.90593,0.271346287,0.000400394884,54.7300908,318.712786,525.796633,68.2151508,339.073688,300.567159,2.38029413,-0.0115205791,625.681465,0.114742216,339.073688,68.2151508,1295.23353,0.249776855,0.734801092,0.0153465635,7.54897749e-05,68.2151508,22.5310057,0.00101284327,0.000368597914,0.979022569,0.0195959898,0.526003823,0.979022569
854.649004,0.382517211,0.0256328857,137.852867,309.643293,489.360327,52.288294,307.257117,305.257117,1.47087923,-0.00122065847,603.150038,0.103939697,307.257117,52.288294,871.577217,0.336025026,0.660529073,0.00302934468,0.000416556316,52.288294,52.9651482,0.00125447868,0.00028697934,0.591699381,0.406759161,0.922297617,0.591699381
1448.79866,0.393349483,0.0264988407,375.260588,304.100115,497.467404,77.7911165,346.01407,311.642987,2.90173741,-0.0358387537,624.10361,0.121694987,346.01407,77.7911165,1597.43068,0.313258806,0.674236667,0.0106586291,0.00184589808,77.7911165,87.9244632,0.00139806687,0.000376676249,0.595120258,0.403104999,0.754492894,0.595120258
873.39656,0.318738983,0.0148602853,330.002796,308.919746,527.433437,53.9263314,308.26527,293.323986,2.18048077,-0.00702089976,613.521232,0.1119347,308.26527,53.9263314,1101.17359,0.224478923,0.771630533,0.003558582,0.000331961113,53.9263314,39.903767,0.000858796147,0.000344282914,0.68270207,0.316094851,0.874246128,0.68270207
932.185194,0.303346951,0.00243269731,25.0237494,302.339707,515.380103,68.108074,308.526654,283.351965,1.66458786,-0.00944979797,623.500466,0.109596615,308.526654,68.108074,865.310042,0.290927296,0.705147629,0.0038626493,6.24254458e-05,68.108074,29.9164185,0.00140339709,0.000396923137,0.924203287,0.0739963927,0.892150522,0.924203287
1412.73417,0.360833081,0.0287625243,94.6876418,302.728708,496.172685,79.821857,290.588933,288.588933,2.38914265,-0.00220237988,624.529151,0.114069647,290.588933,79.821857,1293.28175,0.349030862,0.650039921,0.000825983277,0.000103233884,79.821857,97.843495,0.0022249403,0.000464564931,0.583381183,0.413929311,0.981629224,0.583381183
1166.68364,0.428111037,0.0126912845,322.857133,312.118023,516.38872,52.515268,323.900057,321.900057,2.52271887,-0.00112170601,611.319947,0.0850324534,323.900057,52.515268,1358.6185,0.336331738,0.655304836,0.00762860628,0.000734819692,52.515268,45.9799257,0.00114068071,0.000267443571,0.698278769,0.300313106,0.755967042,0.698278769
840.07685,0.331581466,0.0155214615,234.412093,299.813774,538.95925,59.3118972,332.878843,300.414321,2.10639681,-0.0115032075,622.168266,0.0965367692,332.878843,59.3118972,990.530382,0.254040955,0.736074864,0.00858455007,0.00129963092,59.3118972,30.1771711,0.000925670449,0.000328171199,0.609316132,0.389430027,0.683784383,0.609316132
1424.98353,0.42654906,0.0248482624,167.198504,291.2044,499.831279,77.3760886,328.07027,300.679971,2.70426522,-0.0275977767,623.698986,0.0974183323,328.07027,77.3760886,1387.43645,0.395294149,0.59857951,0.00531750226,0.000808839115,77.3760886,86.3189162,0.00192935248,0.000354335225,0.600513088,0.397203225,0.875404815,0.600513088
1129.72271,0.278168601,0.0209512363,134.15853,313.143768,528.217302,74.8589468,308.915324,292.560653,2.24393756,-0.011095435,628.91778,0.121804048,308.915324,74.8589468,1128.26325,0.244534829,0.752817776,0.00233777713,0.000309618594,74.8589468,59.0633173,0.00129335964,0.000464999964,0.603415253,0.394826387,0.931091648,0.603415253
1588.43261,0.292163666,0.0259072568,275.512333,313.260576,489.594885,54.9123869,351.006525,313.663329,2.72250849,-0.0314758631,604.100789,0.138436765,351.006525,54.9123869,1662.73094,0.240437277,0.739865789,0.0158665951,0.00383033906,54.9123869,72.7218963,0.000739018839,0.000287017442,0.520670867,0.478303097,0.589361867,0.520670867
1380.41895,0.408693145,0.0321252869,221.584358,291.30808,518.674371,76.0635811,294.348225,292.348225,2.97013602,-0.00212862309,627.589989,0.0930823441,294.348225,76.0635811,1401.44953,0.364941754,0.633929752,0.000975680523,0.000152812601,76.0635811,95.5256611,0.00215913852,0.000424196865,0.535423572,0.461993093,0.973961886,0.535423572
1061.19655,0.417050873,0.0157951096,225.720042,317.433502,509.437982,73.7301566,317.654775,315.654775,2.05489445,-0.00136689028,625.130592,0.100880909,317.654775,73.7301566,1141.2874,0.348578992,0.646871429,0.00418120326,0.000368376213,73.7301566,56.3348657,0.00172136876,0.000379761491,0.707824643,0.290074227,0.89311852,0.707824643
1557.50769,0.412387066,0.0216980572,188.842934,291.906846,480.101846,61.7134146,322.728981,320.728981,2.67142903,-0.00219045288,608.669043,0.104938396,322.728981,61.7134146,1519.8621,0.378162855,0.615469976,0.00566600357,0.000701165418,61.7134146,91.6854923,0.00151735904,0.000296507593,0.641213451,0.356972683,0.872235155,0.641213451
858.720416,0.441176466,0.0106682036,165.393032,317.901641,519.124629,75.4349355,310.174989,308.174989,1.71033818,-0.000976559827,628.826428,0.08885693,310.174989,75.4349355,916.931384,0.376369183,0.620290136,0.00315261812,0.000188062752,75.4349355,39.8556593,0.00199019571,0.000384063439,0.77209783,0.225527911,0.914127763,0.77209783
1576.68129,0.420566583,0.0103937468,87.6311881,292.484659,530.660658,58.9305842,357.329412,304.047238,3.2332256,-0.0145277787,619.789095,0.0671616381,357.329412,58.9305842,1552.08476,0.398518879,0.577127141,0.0202061778,0.00414780248,58.9305842,23.1580185,0.00127537211,0.000235472316,0.568837325,0.429651831,0.295794113,0.568837325
1407.08858,0.414942323,0.0166408484,246.354652,308.035635,522.84946,60.7182338,324.028167,294.961496,2.92424171,-0.0208875413,619.286233,0.0820523943,324.028167,60.7182338,1496.38693,0.358107586,0.635086287,0.00603211607,0.000774011157,60.7182338,61.2419884,0.00140321829,0.000299531858,0.634871303,0.363425947,0.811586003,0.634871303
1055.90053,0.370705593,0.00729501089,228.26316,294.951513,511.184827,58.7152134,311.920936,309.920936,2.25949774,-0.00105174557,615.231972,0.102366947,311.920936,58.7152134,1161.86688,0.302364259,0.69274722,0.00468008695,0.000208433581,58.7152134,42.1581829,0.00123108475,0.000331456164,0.821469827,0.176967632,0.864294205,0.821469827
1552.43912,0.312430855,0.0201759322,242.182307,305.420434,513.957361,62.7542191,302.535791,286.036595,3.07622146,-0.0158274206,617.529299,0.11523279,302.535791,62.7542191,1599.26947,0.268269346,0.729367082,0.00212193747,0.000241633647,62.7542191,83.5692584,0.00123918479,0.000388120498,0.628195077,0.370177618,0.939283091,0.628195077
1095.34391,0.308210591,0.0249106886,30.553777,291.983234,529.577603,57.3162695,330.941256,323.81579,2.18989146,-0.00396556412,617.721545,0.088615071,330.941256,57.3162695,1016.99867,0.302485775,0.68944864,0.00641980468,0.00164578105,57.3162695,49.0667205,0.00107640776,0.000299138215,0.47664105,0.521983404,0.781758893,0.47664105
923.523271,0.331150181,0.0374050271,212.253986,316.777976,490.430258,79.7690242,358.903095,333.332196,1.64787477,-0.0185941663,622.130835,0.147149162,358.903095,79.7690242,983.537148,0.265116645,0.717186596,0.0139341117,0.00376264696,79.7690242,62.2363536,0.00114004258,0.000394150793,0.50287588,0.495589926,0.695463451,0.50287588
1576.90948,0.373073581,0.0361095998,391.38007,311.888219,499.412212,78.4601943,299.987335,291.682923,3.06698316,-0.0120090458,624.159497,0.125555154,299.987335,78.4601943,1692.03871,0.303899287,0.694579637,0.00132286674,0.000198208649,78.4601943,128.521823,0.00178491753,0.000467333505,0.557307423,0.440440326,0.969696654,0.557307423
1253.93736,0.419304986,0.0140164852,143.454528,311.144214,519.073712,58.9585387,307.526875,296.374315,2.3899195,-0.00714438494,616.730349,0.0779420347,307.526875,58.9585387,1261.09185,0.384360494,0.612212792,0.00313474862,0.000291964817,58.9585387,54.3389753,0.00161520899,0.000299576255,0.681413802,0.316671413,0.903534543,0.681413802
922.006102,0.376844632,0.0141360886,155.453543,306.745317,486.326273,79.6862566,354.979852,324.354461,1.58942235,-0.0150684947,623.589393,0.127441323,354.979852,79.6862566,949.63288,0.319195275,0.661728183,0.0172132523,0.00186328993,79.6862566,39.2670126,0.00139673444,0.000367797236,0.711375892,0.286859576,0.630842007,0.711375892
1513.8748,0.428804907,0.00748905666,77.3049629,305.328573,470.256727,70.2103926,330.000919,326.855359,2.14041611,-0.00269380537,613.010062,0.104607069,330.000919,70.2103926,1388.81214,0.41843565,0.572325209,0.00884029803,0.000398842327,70.2103926,66.5548082,0.00183344409,0.000305233433,0.835835807,0.162025515,0.819199481,0.835835807
965.450586,0.333578278,0.00362306116,43.8571928,293.033772,496.621094,62.2436446,306.281568,286.8349,1.67216212,-0.00869573764,614.649215,0.110747169,306.281568,62.2436446,902.15648,0.317390626,0.678830051,0.0037013729,7.79494878e-05,62.2436446,35.8183071,0.00141931087,0.000352542205,0.902535074,0.0956930733,0.90637663,0.902535074
1147.74682,0.38361335,0.00766316258,341.203995,301.720227,473.211726,62.1887194,326.608645,324.608645,2.08935411,-0.00147549939,608.749812,0.13720594,326.608645,62.1887194,1310.87001,0.289742571,0.701079553,0.00883389257,0.000343983239,62.1887194,57.2597291,0.00114594251,0.000335377779,0.852788804,0.145729875,0.808310194,0.852788804
1498.27513,0.441083381,0.00577317812,67.7311312,308.126466,490.85079,75.1516333,323.499178,321.499178,2.33649223,-0.00155071568,620.694942,0.0919874859,323.499178,75.1516333,1384.08195,0.43346117,0.559858431,0.00644902714,0.000231372038,75.1516333,60.3418292,0.00210860976,0.000327479764,0.859524155,0.138039755,0.853169934,0.859524155
1189.06941,0.369748552,0.00234721889,92.0687431,312.549038,523.619827,70.6785236,303.800583,301.800583,2.2181927,-0.000999324856,627.745461,0.0908341116,303.800583,70.6785236,1161.95091,0.343948349,0.653042652,0.00296555461,4.34446967e-05,70.6785236,39.315597,0.00177466737,0.000389238649,0.928130283,0.0697058108,0.913715846,0.928130283
1231.63388,0.424796511,0.00874305753,114.060872,317.201332,504.345656,64.9571887,296.705975,294.705975,2.07294767,-0.00131051664,617.59039,0.0872684722,296.705975,64.9571887,1200.25565,0.397772283,0.600203569,0.00193607122,8.80758735e-05,64.9571887,54.1224622,0.00197745779,0.000339301318,0.800675716,0.197007525,0.949104997,0.800675716
1205.9931,0.276034062,0.0369012137,79.0088792,314.175501,537.52154,52.568169,295.649935,293.649935,2.37013712,-0.00155738438,614.816751,0.0902659647,295.649935,52.568169,1151.89307,0.262844107,0.735729141,0.00111344192,0.000313309856,52.568169,73.0107071,0.00106513231,0.000338214234,0.394004375,0.604592278,0.957317662,0.394004375
1410.95244,0.410002291,0.0300579448,269.413701,317.529347,492.400235,65.9855628,348.262618,301.45263,2.44664448,-0.0443691771,614.473259,0.106617792,348.262618,65.9855628,1474.87687,0.35033995,0.634684919,0.0122033374,0.00277179342,65.9855628,82.1338193,0.00131150815,0.000298532398,0.531806562,0.466583398,0.708186053,0.531806562
1202.32827,0.420643324,0.0305281006,395.21235,304.379966,490.908424,53.1810153,310.506866,307.617743,2.45597855,-0.00285514237,604.212884,0.107710886,310.506866,53.1810153,1402.77125,0.321630305,0.674457345,0.00340716541,0.000505184285,53.1810153,85.8195105,0.00119653355,0.000294000501,0.579069411,0.419440055,0.912262871,0.579069411
1487.4643,0.330278604,0.0242207015,241.284217,297.399814,498.074026,74.9456672,303.573613,301.573613,2.83449078,-0.0022641404,622.056617,0.131044332,303.573613,74.9456672,1502.53473,0.284017942,0.713887754,0.00188172322,0.00021258145,74.9456672,97.4554889,0.00155621593,0.000451638468,0.631588794,0.366403352,0.956082761,0.631588794
1494.61382,0.396992746,0.00791376564,186.270301,304.495251,529.494772,76.6009389,296.235131,287.126721,3.09921261,-0.00674202189,632.718494,0.0876209397,296.235131,76.6009389,1515.48269,0.357134975,0.641181209,0.0016134962,7.03194638e-05,76.6009389,61.4215103,0.00210042822,0.000428356362,0.806634886,0.190836329,0.952967349,0.806634886
1233.74829,0.334442363,0.0150437195,326.238582,318.654706,526.635407,59.8476836,323.35832,302.881651,2.71002844,-0.0127086231,619.098463,0.105071264,323.35832,59.8476836,1421.10395,0.259805679,0.733290946,0.00619992611,0.000703449555,59.8476836,52.1743974,0.00100728984,0.00034176329,0.662078046,0.336572901,0.796773398,0.662078046
813.273387,0.396219041,0.0325940544,363.435006,293.94497,490.063435,72.1343536,342.166693,339.515676,1.87366187,-0.00190668814,617.905796,0.140272973,342.166693,72.1343536,1026.32314,0.269861708,0.71862546,0.00978931046,0.00172352166,72.1343536,59.9837005,0.00113879572,0.000377151453,0.586055565,0.412428487,0.777725154,0.586055565
1030.51494,0.419919414,0.0064012189,205.126409,298.556318,497.200693,69.7691017,357.787952,285.467182,2.00101916,-0.0209166932,620.103371,0.10502386,357.787952,69.7691017,1121.73009,0.345230886,0.628858906,0.024215859,0.0016943481,69.7691017,23.0166307,0.00130522523,0.000303333867,0.794367205,0.204024236,0.402304445,0.794367205
1466.12938,0.30752488,0.00353810629,92.2067134,294.625265,470.703076,71.9499691,302.77527,300.77527,2.23013187,-0.00174720391,615.44388,0.149518611,302.77527,71.9499691,1354.56357,0.283009561,0.71419329,0.00275420542,4.29437582e-05,71.9499691,68.9452363,0.00149648568,0.000435280992,0.923673658,0.0743945749,0.944658884,0.923673658
1585.74216,0.386949313,0.02023757,293.025549,319.818653,514.677113,71.4580351,337.793888,294.128999,3.04750346,-0.0396898102,624.635112,0.101109701,337.793888,71.4580351,1677.28715,0.328776097,0.661165916,0.00871926551,0.0013387222,71.4580351,77.3983623,0.00140595725,0.00034898345,0.612627773,0.385617286,0.764273805,0.612627773
1015.14223,0.406962177,0.0164851436,346.705934,293.152932,505.096635,52.7348885,321.529597,311.833995,2.34229117,-0.00582134912,608.167959,0.102082528,321.529597,52.7348885,1227.5707,0.30214114,0.690493069,0.00667707061,0.000688720335,52.7348885,49.9318744,0.00104315697,0.000285571349,0.680451443,0.318219829,0.805643027,0.680451443
1469.81471,0.395640444,0.0300364948,7.34798391,303.221203,495.552433,75.8908426,294.468844,292.468844,2.32478172,-0.00220620001,620.632588,0.0955496068,294.468844,75.8908426,1267.51635,0.414758605,0.584079576,0.00101279491,0.000149024104,75.8908426,98.5186855,0.00244625848,0.000389734813,0.550962445,0.446201561,0.976896227,0.550962445
1120.98985,0.323657905,0.00199974837,399.849919,301.616573,521.690302,56.1967312,305.228975,303.228975,2.74349943,-0.000997022195,614.664049,0.11690768,305.228975,56.1967312,1397.04751,0.229315603,0.76656988,0.00406704295,4.74740118e-05,56.1967312,38.9600238,0.000932109657,0.000361055362,0.942870776,0.0558360589,0.86604498,0.942870776
1163.75393,0.281530177,0.032824455,24.5250386,303.810494,516.625232,63.5922526,307.152483,305.152483,2.075451,-0.00159757133,617.83268,0.110750308,307.152483,63.5922526,1043.637,0.279077051,0.718496465,0.00198808973,0.000438393955,63.5922526,72.0713058,0.00126795671,0.00037981811,0.474675516,0.523676709,0.942818651,0.474675516
